*NODE    ; Nodes
; iNO, X, Y, Z
113,15,386,ばね特性4~10,NL_ばね特性4~10,1,2,-1,-0,0,0,1,0,
114,8,387,ばね特性2~8,NL_ばね特性2~8,1,2,-1,-0,0,0,1,0,
115,241,388,ばね特性5~15,NL_ばね特性5~15,1,2,-1,-0,0,0,1,0,
116,41,389,ばね特性4~11,NL_ばね特性4~11,1,2,-1,-0,0,0,1,0,
117,34,390,ばね特性2~9,NL_ばね特性2~9,1,2,-1,-0,0,0,1,0,
118,242,391,ばね特性5~16,NL_ばね特性5~16,1,2,-1,-0,0,0,1,0,
119,61,392,ばね特性4~12,NL_ばね特性4~12,1,2,-1,-0,0,0,1,0,
120,54,393,ばね特性2~10,NL_ばね特性2~10,1,2,-1,-0,0,0,1,0,
121,243,394,ばね特性5~17,NL_ばね特性5~17,1,2,-1,-0,0,0,1,0,
122,81,395,ばね特性4~13,NL_ばね特性4~13,1,2,-1,-0,0,0,1,0,
123,74,396,ばね特性1~4,NL_ばね特性1~4,1,2,-1,-0,0,0,1,0,
124,208,397,ばね特性4~14,NL_ばね特性4~14,1,2,-1,-0,0,0,1,0,
125,1,398,ばね特性1~5,NL_ばね特性1~5,1,2,0,--1,0,1,-0,-0,
126,102,399,ばね特性4~15,NL_ばね特性4~15,1,2,0,--1,0,1,-0,-0,
127,94,400,ばね特性2~11,NL_ばね特性2~11,1,2,0,--1,0,1,-0,-0,
128,101,401,ばね特性5~18,NL_ばね特性5~18,1,2,0,--1,0,1,-0,-0,
129,97,402,ばね特性3~7,NL_ばね特性3~7,1,2,0,--1,0,1,-0,-0,
130,100,403,ばね特性5~19,NL_ばね特性5~19,1,2,0,--1,0,1,-0,-0,
131,2,404,ばね特性2~12,NL_ばね特性2~12,1,2,0,--1,0,1,-0,-0,
132,18,405,ばね特性4~16,NL_ばね特性4~16,1,2,0,--1,0,1,-0,-0,
133,105,406,ばね特性4~17,NL_ばね特性4~17,1,2,0,--1,0,1,-0,-0,
134,95,407,ばね特性2~13,NL_ばね特性2~13,1,2,0,--1,0,1,-0,-0,
135,104,408,ばね特性5~20,NL_ばね特性5~20,1,2,0,--1,0,1,-0,-0,
136,98,409,ばね特性3~8,NL_ばね特性3~8,1,2,0,--1,0,1,-0,-0,
137,103,410,ばね特性5~21,NL_ばね特性5~21,1,2,0,--1,0,1,-0,-0,
138,108,411,ばね特性4~18,NL_ばね特性4~18,1,2,0,--1,0,1,-0,-0,
139,96,412,ばね特性1~6,NL_ばね特性1~6,1,2,0,--1,0,1,-0,-0,
140,107,413,ばね特性4~19,NL_ばね特性4~19,1,2,0,--1,0,1,-0,-0,
141,99,414,ばね特性2~14,NL_ばね特性2~14,1,2,0,--1,0,1,-0,-0,
142,106,415,ばね特性5~22,NL_ばね特性5~22,1,2,0,--1,0,1,-0,-0,
143,113,416,ばね特性5~23,NL_ばね特性5~23,1,2,0,--1,0,1,-0,-0,
144,109,417,ばね特性3~9,NL_ばね特性3~9,1,2,0,--1,0,1,-0,-0,
145,112,418,ばね特性5~24,NL_ばね特性5~24,1,2,0,--1,0,1,-0,-0,
146,3,419,ばね特性2~15,NL_ばね特性2~15,1,2,0,--1,0,1,-0,-0,
147,21,420,ばね特性4~20,NL_ばね特性4~20,1,2,0,--1,0,1,-0,-0,
148,115,421,ばね特性5~25,NL_ばね特性5~25,1,2,0,--1,0,1,-0,-0,
149,110,422,ばね特性3~10,NL_ばね特性3~10,1,2,0,--1,0,1,-0,-0,
150,114,423,ばね特性5~26,NL_ばね特性5~26,1,2,0,--1,0,1,-0,-0,
151,117,424,ばね特性4~21,NL_ばね特性4~21,1,2,0,--1,0,1,-0,-0,
152,111,425,ばね特性2~16,NL_ばね特性2~16,1,2,0,--1,0,1,-0,-0,
153,116,426,ばね特性5~27,NL_ばね特性5~27,1,2,0,--1,0,1,-0,-0,
154,122,427,ばね特性5~28,NL_ばね特性5~28,1,2,0,--1,0,1,-0,-0,
155,118,428,ばね特性3~11,NL_ばね特性3~11,1,2,0,--1,0,1,-0,-0,
156,121,429,ばね特性5~29,NL_ばね特性5~29,1,2,0,--1,0,1,-0,-0,
157,4,430,ばね特性2~17,NL_ばね特性2~17,1,2,0,--1,0,1,-0,-0,
158,24,431,ばね特性4~22,NL_ばね特性4~22,1,2,0,--1,0,1,-0,-0,
159,124,432,ばね特性5~30,NL_ばね特性5~30,1,2,0,--1,0,1,-0,-0,
160,119,433,ばね特性3~12,NL_ばね特性3~12,1,2,0,--1,0,1,-0,-0,
161,123,434,ばね特性5~31,NL_ばね特性5~31,1,2,0,--1,0,1,-0,-0,
162,126,435,ばね特性4~23,NL_ばね特性4~23,1,2,0,--1,0,1,-0,-0,
163,120,436,ばね特性2~18,NL_ばね特性2~18,1,2,0,--1,0,1,-0,-0,
164,125,437,ばね特性5~32,NL_ばね特性5~32,1,2,0,--1,0,1,-0,-0,
165,131,438,ばね特性5~33,NL_ばね特性5~33,1,2,0,--1,0,1,-0,-0,
166,127,439,ばね特性3~13,NL_ばね特性3~13,1,2,0,--1,0,1,-0,-0,
167,130,440,ばね特性5~34,NL_ばね特性5~34,1,2,0,--1,0,1,-0,-0,
168,5,441,ばね特性2~19,NL_ばね特性2~19,1,2,0,--1,0,1,-0,-0,
169,27,442,ばね特性4~24,NL_ばね特性4~24,1,2,0,--1,0,1,-0,-0,
170,133,443,ばね特性5~35,NL_ばね特性5~35,1,2,0,--1,0,1,-0,-0,
171,128,444,ばね特性3~14,NL_ばね特性3~14,1,2,0,--1,0,1,-0,-0,
172,132,445,ばね特性5~36,NL_ばね特性5~36,1,2,0,--1,0,1,-0,-0,
173,135,446,ばね特性4~25,NL_ばね特性4~25,1,2,0,--1,0,1,-0,-0,
174,129,447,ばね特性2~20,NL_ばね特性2~20,1,2,0,--1,0,1,-0,-0,
175,134,448,ばね特性5~37,NL_ばね特性5~37,1,2,0,--1,0,1,-0,-0,
176,140,449,ばね特性5~38,NL_ばね特性5~38,1,2,0,--1,0,1,-0,-0,
177,136,450,ばね特性3~15,NL_ばね特性3~15,1,2,0,--1,0,1,-0,-0,
178,139,451,ばね特性5~39,NL_ばね特性5~39,1,2,0,--1,0,1,-0,-0,
179,6,452,ばね特性2~21,NL_ばね特性2~21,1,2,0,--1,0,1,-0,-0,
180,30,453,ばね特性4~26,NL_ばね特性4~26,1,2,0,--1,0,1,-0,-0,
181,142,454,ばね特性5~40,NL_ばね特性5~40,1,2,0,--1,0,1,-0,-0,
182,137,455,ばね特性3~16,NL_ばね特性3~16,1,2,0,--1,0,1,-0,-0,
183,141,456,ばね特性5~41,NL_ばね特性5~41,1,2,0,--1,0,1,-0,-0,
184,144,457,ばね特性4~27,NL_ばね特性4~27,1,2,0,--1,0,1,-0,-0,
185,138,458,ばね特性2~22,NL_ばね特性2~22,1,2,0,--1,0,1,-0,-0,
186,143,459,ばね特性5~42,NL_ばね特性5~42,1,2,0,--1,0,1,-0,-0,
187,149,460,ばね特性5~43,NL_ばね特性5~43,1,2,0,--1,0,1,-0,-0,
188,145,461,ばね特性2~23,NL_ばね特性2~23,1,2,0,--1,0,1,-0,-0,
189,148,462,ばね特性4~28,NL_ばね特性4~28,1,2,0,--1,0,1,-0,-0,
190,7,463,ばね特性1~7,NL_ばね特性1~7,1,2,0,--1,0,1,-0,-0,
191,33,464,ばね特性4~29,NL_ばね特性4~29,1,2,0,--1,0,1,-0,-0,
192,151,465,ばね特性5~44,NL_ばね特性5~44,1,2,0,--1,0,1,-0,-0,
193,146,466,ばね特性2~24,NL_ばね特性2~24,1,2,0,--1,0,1,-0,-0,
194,150,467,ばね特性4~30,NL_ばね特性4~30,1,2,0,--1,0,1,-0,-0,
195,153,468,ばね特性4~31,NL_ばね特性4~31,1,2,0,--1,0,1,-0,-0,
196,147,469,ばね特性1~8,NL_ばね特性1~8,1,2,0,--1,0,1,-0,-0,
197,152,470,ばね特性4~32,NL_ばね特性4~32,1,2,0,--1,0,1,-0,-0,
198,156,471,ばね特性1~9,NL_ばね特性1~9,1,2,1,-0,0,0,-1,0,
199,168,472,ばね特性4~33,NL_ばね特性4~33,1,2,1,-0,0,0,-1,0,
200,155,473,ばね特性2~25,NL_ばね特性2~25,1,2,1,-0,0,0,-1,0,
201,250,474,ばね特性5~45,NL_ばね特性5~45,1,2,1,-0,0,0,-1,0,
202,247,475,ばね特性3~17,NL_ばね特性3~17,1,2,1,-0,0,0,-1,0,
203,251,476,ばね特性5~46,NL_ばね特性5~46,1,2,1,-0,0,0,-1,0,
204,244,477,ばね特性2~26,NL_ばね特性2~26,1,2,1,-0,0,0,-1,0,
205,252,478,ばね特性4~34,NL_ばね特性4~34,1,2,1,-0,0,0,-1,0,
206,253,479,ばね特性5~47,NL_ばね特性5~47,1,2,1,-0,0,0,-1,0,
207,248,480,ばね特性3~18,NL_ばね特性3~18,1,2,1,-0,0,0,-1,0,
208,254,481,ばね特性5~48,NL_ばね特性5~48,1,2,1,-0,0,0,-1,0,
209,245,482,ばね特性2~27,NL_ばね特性2~27,1,2,1,-0,0,0,-1,0,
210,255,483,ばね特性4~35,NL_ばね特性4~35,1,2,1,-0,0,0,-1,0,
211,256,484,ばね特性5~49,NL_ばね特性5~49,1,2,1,-0,0,0,-1,0,
212,249,485,ばね特性3~19,NL_ばね特性3~19,1,2,1,-0,0,0,-1,0,
213,257,486,ばね特性5~50,NL_ばね特性5~50,1,2,1,-0,0,0,-1,0,
214,246,487,ばね特性2~28,NL_ばね特性2~28,1,2,1,-0,0,0,-1,0,
215,258,488,ばね特性4~36,NL_ばね特性4~36,1,2,1,-0,0,0,-1,0,
216,259,489,ばね特性5~51,NL_ばね特性5~51,1,2,1,-0,0,0,-1,0,
217,146,490,ばね特性2~29,NL_ばね特性2~29,1,2,1,-0,0,0,-1,0,
218,152,491,ばね特性4~37,NL_ばね特性4~37,1,2,1,-0,0,0,-1,0,
219,147,492,ばね特性1~10,NL_ばね特性1~10,1,2,1,-0,0,0,-1,0,
220,260,493,ばね特性4~38,NL_ばね特性4~38,1,2,1,-0,0,0,-1,0,
221,165,494,ばね特性4~39,NL_ばね特性4~39,1,2,1,-0,0,0,-1,0,
222,154,495,ばね特性2~30,NL_ばね特性2~30,1,2,1,-0,0,0,-1,0,
223,264,496,ばね特性5~52,NL_ばね特性5~52,1,2,1,-0,0,0,-1,0,
224,261,497,ばね特性3~20,NL_ばね特性3~20,1,2,1,-0,0,0,-1,0,
225,265,498,ばね特性5~53,NL_ばね特性5~53,1,2,1,-0,0,0,-1,0,
226,266,499,ばね特性5~54,NL_ばね特性5~54,1,2,1,-0,0,0,-1,0,
227,262,500,ばね特性3~21,NL_ばね特性3~21,1,2,1,-0,0,0,-1,0,
228,267,501,ばね特性5~55,NL_ばね特性5~55,1,2,1,-0,0,0,-1,0,
229,268,502,ばね特性5~56,NL_ばね特性5~56,1,2,1,-0,0,0,-1,0,
230,263,503,ばね特性3~22,NL_ばね特性3~22,1,2,1,-0,0,0,-1,0,
231,269,504,ばね特性5~57,NL_ばね特性5~57,1,2,1,-0,0,0,-1,0,
232,270,505,ばね特性5~58,NL_ばね特性5~58,1,2,1,-0,0,0,-1,0,
233,145,506,ばね特性2~31,NL_ばね特性2~31,1,2,1,-0,0,0,-1,0,
234,150,507,ばね特性4~40,NL_ばね特性4~40,1,2,1,-0,0,0,-1,0,
235,162,508,ばね特性4~41,NL_ばね特性4~41,1,2,1,-0,0,0,-1,0,
236,80,509,ばね特性1~11,NL_ばね特性1~11,1,2,1,-0,0,0,-1,0,
237,93,510,ばね特性4~42,NL_ばね特性4~42,1,2,1,-0,0,0,-1,0,
238,60,511,ばね特性2~32,NL_ばね特性2~32,1,2,1,-0,0,0,-1,0,
239,271,512,ばね特性5~59,NL_ばね特性5~59,1,2,1,-0,0,0,-1,0,
240,73,513,ばね特性4~43,NL_ばね特性4~43,1,2,1,-0,0,0,-1,0,
241,40,514,ばね特性2~33,NL_ばね特性2~33,1,2,1,-0,0,0,-1,0,
242,272,515,ばね特性5~60,NL_ばね特性5~60,1,2,1,-0,0,0,-1,0,
243,53,516,ばね特性4~44,NL_ばね特性4~44,1,2,1,-0,0,0,-1,0,
244,14,517,ばね特性2~34,NL_ばね特性2~34,1,2,1,-0,0,0,-1,0,
245,273,518,ばね特性5~61,NL_ばね特性5~61,1,2,1,-0,0,0,-1,0,
246,32,519,ばね特性4~45,NL_ばね特性4~45,1,2,1,-0,0,0,-1,0,
247,7,520,ばね特性1~12,NL_ばね特性1~12,1,2,1,-0,0,0,-1,0,
248,148,521,ばね特性4~46,NL_ばね特性4~46,1,2,1,-0,0,0,-1,0,
249,1,522,ばね特性1~13,NL_ばね特性1~13,1,2,0,-0,-1,-0,1,0,
250,18,523,ばね特性4~47,NL_ばね特性4~47,1,2,0,-0,-1,-0,1,0,
251,2,524,ばね特性2~35,NL_ばね特性2~35,1,2,0,-0,-1,-0,1,0,
252,17,525,ばね特性5~62,NL_ばね特性5~62,1,2,0,-0,-1,-0,1,0,
253,9,526,ばね特性3~23,NL_ばね特性3~23,1,2,0,-0,-1,-0,1,0,
254,16,527,ばね特性5~63,NL_ばね特性5~63,1,2,0,-0,-1,-0,1,0,
255,8,528,ばね特性2~36,NL_ばね特性2~36,1,2,0,-0,-1,-0,1,0,
256,15,529,ばね特性4~48,NL_ばね特性4~48,1,2,0,-0,-1,-0,1,0,
257,21,530,ばね特性4~49,NL_ばね特性4~49,1,2,0,-0,-1,-0,1,0,
258,3,531,ばね特性2~37,NL_ばね特性2~37,1,2,0,-0,-1,-0,1,0,
259,20,532,ばね特性5~64,NL_ばね特性5~64,1,2,0,-0,-1,-0,1,0,
260,10,533,ばね特性3~24,NL_ばね特性3~24,1,2,0,-0,-1,-0,1,0,
261,19,534,ばね特性5~65,NL_ばね特性5~65,1,2,0,-0,-1,-0,1,0,
262,24,535,ばね特性4~50,NL_ばね特性4~50,1,2,0,-0,-1,-0,1,0,
263,4,536,ばね特性2~38,NL_ばね特性2~38,1,2,0,-0,-1,-0,1,0,
264,23,537,ばね特性5~66,NL_ばね特性5~66,1,2,0,-0,-1,-0,1,0,
265,11,538,ばね特性3~25,NL_ばね特性3~25,1,2,0,-0,-1,-0,1,0,
266,22,539,ばね特性5~67,NL_ばね特性5~67,1,2,0,-0,-1,-0,1,0,
267,27,540,ばね特性4~51,NL_ばね特性4~51,1,2,0,-0,-1,-0,1,0,
268,5,541,ばね特性2~39,NL_ばね特性2~39,1,2,0,-0,-1,-0,1,0,
269,26,542,ばね特性5~68,NL_ばね特性5~68,1,2,0,-0,-1,-0,1,0,
270,12,543,ばね特性3~26,NL_ばね特性3~26,1,2,0,-0,-1,-0,1,0,
271,25,544,ばね特性5~69,NL_ばね特性5~69,1,2,0,-0,-1,-0,1,0,
272,30,545,ばね特性4~52,NL_ばね特性4~52,1,2,0,-0,-1,-0,1,0,
273,6,546,ばね特性2~40,NL_ばね特性2~40,1,2,0,-0,-1,-0,1,0,
274,29,547,ばね特性5~70,NL_ばね特性5~70,1,2,0,-0,-1,-0,1,0,
275,13,548,ばね特性3~27,NL_ばね特性3~27,1,2,0,-0,-1,-0,1,0,
276,28,549,ばね特性5~71,NL_ばね特性5~71,1,2,0,-0,-1,-0,1,0,
277,33,550,ばね特性4~53,NL_ばね特性4~53,1,2,0,-0,-1,-0,1,0,
278,7,551,ばね特性1~14,NL_ばね特性1~14,1,2,0,-0,-1,-0,1,0,
279,32,552,ばね特性4~54,NL_ばね特性4~54,1,2,0,-0,-1,-0,1,0,
280,14,553,ばね特性2~41,NL_ばね特性2~41,1,2,0,-0,-1,-0,1,0,
281,31,554,ばね特性5~72,NL_ばね特性5~72,1,2,0,-0,-1,-0,1,0,
282,43,555,ばね特性5~73,NL_ばね特性5~73,1,2,0,-0,-1,-0,1,0,
283,35,556,ばね特性3~28,NL_ばね特性3~28,1,2,0,-0,-1,-0,1,0,
284,42,557,ばね特性5~74,NL_ばね特性5~74,1,2,0,-0,-1,-0,1,0,
285,34,558,ばね特性2~42,NL_ばね特性2~42,1,2,0,-0,-1,-0,1,0,
286,41,559,ばね特性4~55,NL_ばね特性4~55,1,2,0,-0,-1,-0,1,0,
287,45,560,ばね特性5~75,NL_ばね特性5~75,1,2,0,-0,-1,-0,1,0,
288,36,561,ばね特性3~29,NL_ばね特性3~29,1,2,0,-0,-1,-0,1,0,
289,44,562,ばね特性5~76,NL_ばね特性5~76,1,2,0,-0,-1,-0,1,0,
290,47,563,ばね特性5~77,NL_ばね特性5~77,1,2,0,-0,-1,-0,1,0,
291,37,564,ばね特性3~30,NL_ばね特性3~30,1,2,0,-0,-1,-0,1,0,
292,46,565,ばね特性5~78,NL_ばね特性5~78,1,2,0,-0,-1,-0,1,0,
293,49,566,ばね特性5~79,NL_ばね特性5~79,1,2,0,-0,-1,-0,1,0,
294,38,567,ばね特性3~31,NL_ばね特性3~31,1,2,0,-0,-1,-0,1,0,
295,48,568,ばね特性5~80,NL_ばね特性5~80,1,2,0,-0,-1,-0,1,0,
296,51,569,ばね特性5~81,NL_ばね特性5~81,1,2,0,-0,-1,-0,1,0,
297,39,570,ばね特性3~32,NL_ばね特性3~32,1,2,0,-0,-1,-0,1,0,
298,50,571,ばね特性5~82,NL_ばね特性5~82,1,2,0,-0,-1,-0,1,0,
299,53,572,ばね特性4~56,NL_ばね特性4~56,1,2,0,-0,-1,-0,1,0,
300,40,573,ばね特性2~43,NL_ばね特性2~43,1,2,0,-0,-1,-0,1,0,
301,52,574,ばね特性5~83,NL_ばね特性5~83,1,2,0,-0,-1,-0,1,0,
302,63,575,ばね特性5~84,NL_ばね特性5~84,1,2,0,-0,-1,-0,1,0,
303,55,576,ばね特性3~33,NL_ばね特性3~33,1,2,0,-0,-1,-0,1,0,
304,62,577,ばね特性5~85,NL_ばね特性5~85,1,2,0,-0,-1,-0,1,0,
305,54,578,ばね特性2~44,NL_ばね特性2~44,1,2,0,-0,-1,-0,1,0,
306,61,579,ばね特性4~57,NL_ばね特性4~57,1,2,0,-0,-1,-0,1,0,
307,65,580,ばね特性5~86,NL_ばね特性5~86,1,2,0,-0,-1,-0,1,0,
308,56,581,ばね特性3~34,NL_ばね特性3~34,1,2,0,-0,-1,-0,1,0,
309,64,582,ばね特性5~87,NL_ばね特性5~87,1,2,0,-0,-1,-0,1,0,
310,67,583,ばね特性5~88,NL_ばね特性5~88,1,2,0,-0,-1,-0,1,0,
311,57,584,ばね特性3~35,NL_ばね特性3~35,1,2,0,-0,-1,-0,1,0,
312,66,585,ばね特性5~89,NL_ばね特性5~89,1,2,0,-0,-1,-0,1,0,
313,69,586,ばね特性5~90,NL_ばね特性5~90,1,2,0,-0,-1,-0,1,0,
314,58,587,ばね特性3~36,NL_ばね特性3~36,1,2,0,-0,-1,-0,1,0,
315,68,588,ばね特性5~91,NL_ばね特性5~91,1,2,0,-0,-1,-0,1,0,
316,71,589,ばね特性5~92,NL_ばね特性5~92,1,2,0,-0,-1,-0,1,0,
317,59,590,ばね特性3~37,NL_ばね特性3~37,1,2,0,-0,-1,-0,1,0,
318,70,591,ばね特性5~93,NL_ばね特性5~93,1,2,0,-0,-1,-0,1,0,
319,73,592,ばね特性4~58,NL_ばね特性4~58,1,2,0,-0,-1,-0,1,0,
320,60,593,ばね特性2~45,NL_ばね特性2~45,1,2,0,-0,-1,-0,1,0,
321,72,594,ばね特性5~94,NL_ばね特性5~94,1,2,0,-0,-1,-0,1,0,
322,83,595,ばね特性5~95,NL_ばね特性5~95,1,2,0,-0,-1,-0,1,0,
323,75,596,ばね特性2~46,NL_ばね特性2~46,1,2,0,-0,-1,-0,1,0,
324,82,597,ばね特性4~59,NL_ばね特性4~59,1,2,0,-0,-1,-0,1,0,
325,74,598,ばね特性1~15,NL_ばね特性1~15,1,2,0,-0,-1,-0,1,0,
326,81,599,ばね特性4~60,NL_ばね特性4~60,1,2,0,-0,-1,-0,1,0,
327,85,600,ばね特性5~96,NL_ばね特性5~96,1,2,0,-0,-1,-0,1,0,
328,76,601,ばね特性2~47,NL_ばね特性2~47,1,2,0,-0,-1,-0,1,0,
329,84,602,ばね特性4~61,NL_ばね特性4~61,1,2,0,-0,-1,-0,1,0,
330,87,603,ばね特性5~97,NL_ばね特性5~97,1,2,0,-0,-1,-0,1,0,
331,77,604,ばね特性2~48,NL_ばね特性2~48,1,2,0,-0,-1,-0,1,0,
332,86,605,ばね特性4~62,NL_ばね特性4~62,1,2,0,-0,-1,-0,1,0,
333,89,606,ばね特性5~98,NL_ばね特性5~98,1,2,0,-0,-1,-0,1,0,
334,78,607,ばね特性2~49,NL_ばね特性2~49,1,2,0,-0,-1,-0,1,0,
335,88,608,ばね特性4~63,NL_ばね特性4~63,1,2,0,-0,-1,-0,1,0,
336,91,609,ばね特性5~99,NL_ばね特性5~99,1,2,0,-0,-1,-0,1,0,
337,79,610,ばね特性2~50,NL_ばね特性2~50,1,2,0,-0,-1,-0,1,0,
338,90,611,ばね特性4~64,NL_ばね特性4~64,1,2,0,-0,-1,-0,1,0,
339,93,612,ばね特性4~65,NL_ばね特性4~65,1,2,0,-0,-1,-0,1,0,
340,80,613,ばね特性1~16,NL_ばね特性1~16,1,2,0,-0,-1,-0,1,0,
341,92,614,ばね特性4~66,NL_ばね特性4~66,1,2,0,-0,-1,-0,1,0,

*NL-PROP    ; General Link Property
; NAME, APPTYPE, TYPE, TW, TWRATIO_I, bUSEMASS, TM, TMRATIO_I, bSSL, DY, DZ, SIESKEY(if APPTYPE=2), DESC
; bLDX, DX, EFFDAMP, bNDX, [NL_PROP]
; bLDY, DY, EFFDAMP, bNDY, [NL_PROP]
; bLDZ, DZ, EFFDAMP, bNDZ, [NL_PROP]
; bLRX, RX, EFFDAMP, bNRX, [NL_PROP]
; bLRY, RY, EFFDAMP, bNRY, [NL_PROP]
; bLRZ, RZ, EFFDAMP, bNRZ, [NL_PROP]
; [NL_PROP] : DSTIFF, DAMP, DEXP, bRIGDBR, BSTIFF, REFV                                  ; Visco-elastic Damper Type
; [NL_PROP] : STIFF, OPEN                                                                ; Gap Type or Hook Type
; [NL_PROP] : STIFF, YSTR, PYS_RATIO, YEXP, PA, PB                                       ; Hysteretic System Type
; [NL_PROP] : STIFF, YSTR, PYS_RATIO, PA, PB                                             ; Lead Rubber Bearing Type
; [NL_PROP] : STIFF, FCS, FCF, RP, RADIUS, PA, PB                                        ; Friction Pendulum System Type
; [NL_PROP] : SYM, STIFF(1~4), FCS(1~4), FCF(1~4), RP(1~4), RADIUS(1~4), STOPDIST(1~4), H_In, H_Out   ; Triple Friction Pendulum System Type
ばね特性1,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,1578.94736842105,0,NO
YES,0.394736842105263,0,NO
YES,0.394736842105263,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性2,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,3157.89473684211,0,NO
YES,0.789473684210527,0,NO
YES,0.789473684210527,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性3,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,6315.78947368421,0,NO
YES,1.57894736842105,0,NO
YES,1.57894736842105,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性4,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,8421.05263157895,0,NO
YES,2.10526315789474,0,NO
YES,2.10526315789474,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性5,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,16842.1052631579,0,NO
YES,4.21052631578947,0,NO
YES,4.21052631578947,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性1~1,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,1578.94736842105,0,NO
YES,0.394736842105263,0,NO
YES,0.394736842105263,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性4~1,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,8421.05263157895,0,NO
YES,2.10526315789474,0,NO
YES,2.10526315789474,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性2~1,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,3157.89473684211,0,NO
YES,0.789473684210527,0,NO
YES,0.789473684210527,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性5~1,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,16842.1052631579,0,NO
YES,4.21052631578947,0,NO
YES,4.21052631578947,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性3~1,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,6315.78947368421,0,NO
YES,1.57894736842105,0,NO
YES,1.57894736842105,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性5~2,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,16842.1052631579,0,NO
YES,4.21052631578947,0,NO
YES,4.21052631578947,0,NO
NO, 0, 0, NO
NO, 0, 0, NO
NO, 0, 0, NO
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ばね特性2~2,ELEMENT,SPG,0, 0.5, NO,0, 0.5, NO,0.5, 0.5, 0,0,
YES,3157.89473684211,0,NO
YES,0.789473684210527,0,NO
